rep,Ordre,ANIMALID,Sexe,lot,date,day,age,DFI,period
1,73,,1,DD,6/1/2017,43,142,"2,52775",P5
1,76,,1,DD,6/1/2017,43,142,"2,92225",P5
1,77,,1,DD,6/1/2017,43,142,"1,88388",P5
1,78,,1,DD,6/1/2017,43,142,"4,0335",P5
1,79,,3,DC,6/1/2017,43,142,"3,2155",P5
1,80,,3,CC,6/1/2017,43,142,"2,95763",P5
1,81,,3,DD,6/1/2017,43,142,"1,2405",P5
1,82,,3,DD,6/1/2017,43,142,"2,8155",P5
1,84,,3,CC,6/1/2017,43,142,"2,49263",P5
1,85,,3,CC,6/1/2017,43,142,"3,44925",P5
1,86,,3,CD,6/1/2017,43,142,"2,75625",P5
1,88,,3,DC,6/1/2017,43,142,"4,46988",P5
1,90,,3,CC,6/1/2017,43,142,"2,86238",P5
1,92,,3,CD,6/1/2017,43,142,"4,091",P5
1,96,,1,CC,6/1/2017,43,142,"3,07788",P5
1,97,,1,DC,6/1/2017,43,142,"2,72463",P5
1,98,,1,CD,6/1/2017,43,142,"3,05988",P5
1,99,,1,DD,6/1/2017,43,142,"2,748",P5
1,100,,1,CD,6/1/2017,43,142,"2,02063",P5
1,102,,1,DC,6/1/2017,43,142,"2,83188",P5
1,105,,3,CC,6/1/2017,43,142,"3,45675",P5
1,107,,1,DD,6/1/2017,43,142,"3,41325",P5
1,108,,1,DC,6/1/2017,43,142,"4,05275",P5
1,109,,1,CD,6/1/2017,43,142,"3,26375",P5
1,110,,1,DD,6/1/2017,43,142,"3,35788",P5
1,111,,1,DC,6/1/2017,43,142,"3,14075",P5
1,112,,1,DC,6/1/2017,43,142,"3,21363",P5
1,115,,1,CC,6/1/2017,43,142,"2,74575",P5
1,120,,3,CD,6/1/2017,43,142,"3,6255",P5
2,2,,1,CC,9/14/2017,43,142,"3,09425",P5
2,5,,3,DC,9/14/2017,43,142,"4,18075",P5
2,7,,3,CD,9/14/2017,43,142,"2,03388",P5
2,8,,3,DC,9/14/2017,43,142,"4,09988",P5
2,9,,3,CC,9/14/2017,43,142,"4,03563",P5
2,10,,3,DD,9/14/2017,43,142,"3,30463",P5
2,11,,3,CD,9/14/2017,43,142,"2,39288",P5
2,13,,1,CD,9/14/2017,43,142,"2,66213",P5
2,14,,1,DD,9/14/2017,43,142,"3,1025",P5
2,15,,1,CC,9/14/2017,43,142,"2,6495",P5
2,16,,1,CD,9/14/2017,43,142,"2,28375",P5
2,17,,1,DC,9/14/2017,43,142,"3,52788",P5
2,18,,1,CC,9/14/2017,43,142,"3,07063",P5
2,20,,1,CD,9/14/2017,43,142,"3,43025",P5
2,21,,1,CC,9/14/2017,43,142,"2,83938",P5
2,22,,1,DD,9/14/2017,43,142,"2,0925",P5
2,23,,1,CD,9/14/2017,43,142,"3,20688",P5
2,24,,1,DC,9/14/2017,43,142,"3,24375",P5
2,27,,3,DC,9/14/2017,43,142,"4,484",P5
2,28,,3,DD,9/14/2017,43,142,"2,4485",P5
2,31,,3,DC,9/14/2017,43,142,"3,89225",P5
2,32,,3,CC,9/14/2017,43,142,"3,509",P5
2,34,,3,DC,9/14/2017,43,142,"3,627",P5
2,35,,3,CD,9/14/2017,43,142,"3,228",P5
2,37,,3,CD,9/14/2017,43,142,"2,7675",P5
2,41,,3,DD,9/14/2017,43,142,"2,28813",P5
2,43,,3,CD,9/14/2017,43,142,"2,71588",P5
2,45,,3,CC,9/14/2017,43,142,"3,224",P5
2,47,,3,CD,9/14/2017,43,142,"3,43225",P5
2,48,,1,CC,9/14/2017,43,142,"3,33813",P5
2,49,,1,DC,9/14/2017,43,142,"2,896",P5
2,50,,1,DD,9/14/2017,43,142,"2,734",P5
2,54,,1,DC,9/14/2017,43,142,"3,87263",P5
2,55,,1,CD,9/14/2017,43,142,"2,345",P5
2,56,,1,CD,9/14/2017,43,142,"2,23275",P5
2,58,,3,DC,9/14/2017,43,142,"3,74075",P5
2,59,,3,CC,9/14/2017,43,142,"2,96413",P5
2,60,,3,CC,9/14/2017,43,142,"4,0145",P5
2,61,,3,CC,9/14/2017,43,142,"3,552",P5
2,62,,3,DD,9/14/2017,43,142,"2,60213",P5
2,63,,3,CC,9/14/2017,43,142,"4,05625",P5
2,64,,1,DD,9/14/2017,43,142,"3,37788",P5
2,65,,1,CD,9/14/2017,43,142,"2,13925",P5
2,66,,1,DD,9/14/2017,43,142,"1,49938",P5
2,67,,1,CC,9/14/2017,43,142,"2,559",P5
2,68,,3,DC,9/14/2017,43,142,"3,73225",P5
2,71,,3,CD,9/14/2017,43,142,"3,50938",P5
2,72,,3,DC,9/14/2017,43,142,"2,9655",P5
2,73,,3,CD,9/14/2017,43,142,"1,87775",P5
2,76,,1,DC,9/14/2017,43,142,"2,87538",P5
2,77,,1,CD,9/14/2017,43,142,"1,58963",P5
2,79,,1,CD,9/14/2017,43,142,"3,0535",P5
2,81,,1,CC,9/14/2017,43,142,"3,55825",P5
2,82,,1,CC,9/14/2017,43,142,"2,97563",P5
2,85,,1,DD,9/14/2017,43,142,"2,90413",P5
2,86,,1,CD,9/14/2017,43,142,"1,33875",P5
2,87,,3,CD,9/14/2017,43,142,"2,079",P5
2,89,,3,CD,9/14/2017,43,142,"2,91975",P5
2,90,,3,DD,9/14/2017,43,142,"3,82838",P5
2,92,,1,DC,9/14/2017,43,142,"3,0205",P5
2,93,,3,DD,9/14/2017,43,142,"3,91375",P5
2,94,,3,CC,9/14/2017,43,142,"2,90963",P5
2,95,,3,CC,9/14/2017,43,142,"2,57113",P5
2,96,,3,DD,9/14/2017,43,142,"2,40638",P5
2,97,,3,CC,9/14/2017,43,142,"2,60113",P5
2,98,,3,DD,9/14/2017,43,142,"2,60113",P5
2,99,,3,DC,9/14/2017,43,142,"2,83163",P5
2,100,,3,DC,9/14/2017,43,142,"3,2955",P5
2,101,,3,CC,9/14/2017,43,142,"4,64513",P5
2,102,,3,DC,9/14/2017,43,142,"3,31688",P5
2,105,,1,DD,9/14/2017,43,142,"2,72613",P5
2,106,,1,DC,9/14/2017,43,142,"2,99925",P5
2,107,,1,DC,9/14/2017,43,142,"3,6255",P5
2,108,,1,DD,9/14/2017,43,142,"3,9275",P5
2,109,,1,DC,9/14/2017,43,142,"2,18588",P5
2,110,,1,DD,9/14/2017,43,142,"1,66825",P5
2,112,,3,CD,9/14/2017,43,142,"3,29825",P5
2,113,,3,DD,9/14/2017,43,142,"3,22",P5
2,114,,3,DD,9/14/2017,43,142,"4,61",P5
2,115,,3,CC,9/14/2017,43,142,"3,26813",P5
2,116,,3,CD,9/14/2017,43,142,"3,88788",P5
2,117,,3,DC,9/14/2017,43,142,"3,63163",P5
2,119,,3,DD,9/14/2017,43,142,"2,50663",P5
2,120,,3,CC,9/14/2017,43,142,"3,72313",P5
1,5,1,3,CD,6/2/2017,44,143,"2,53013",P5
1,8,2,3,DD,6/2/2017,44,143,"3,9895",P5
1,10,3,1,CC,6/2/2017,44,143,"2,843",P5
1,12,4,1,CC,6/2/2017,44,143,"3,32838",P5
1,13,5,1,DD,6/2/2017,44,143,"3,18438",P5
1,15,6,1,DC,6/2/2017,44,143,"3,31175",P5
1,17,7,1,CD,6/2/2017,44,143,"3,28313",P5
1,18,8,1,CD,6/2/2017,44,143,"3,50225",P5
1,19,9,1,DD,6/2/2017,44,143,"3,60988",P5
1,21,10,1,CD,6/2/2017,44,143,"3,24838",P5
1,23,11,1,CD,6/2/2017,44,143,"3,07688",P5
1,24,12,1,DC,6/2/2017,44,143,"1,1915",P5
1,26,13,3,CC,6/2/2017,44,143,"3,40375",P5
1,27,,3,CC,6/2/2017,44,143,"3,50963",P5
1,28,,3,DD,6/2/2017,44,143,"4,4775",P5
1,29,,3,DC,6/2/2017,44,143,"0,02263",P5
1,30,,3,CD,6/2/2017,44,143,"3,37025",P5
1,31,,3,DC,6/2/2017,44,143,"3,41138",P5
1,35,,3,CC,6/2/2017,44,143,"3,72025",P5
1,37,,3,DC,6/2/2017,44,143,"2,10138",P5
1,39,,3,DC,6/2/2017,44,143,"3,4865",P5
1,40,,3,CD,6/2/2017,44,143,"3,61488",P5
1,44,,1,CD,6/2/2017,44,143,"3,22038",P5
1,47,,3,DD,6/2/2017,44,143,"3,76263",P5
1,49,,3,DC,6/2/2017,44,143,"3,09238",P5
1,50,,3,DC,6/2/2017,44,143,"4,13963",P5
1,52,,3,DC,6/2/2017,44,143,"2,57188",P5
1,53,,1,DD,6/2/2017,44,143,"2,16975",P5
1,54,,1,CC,6/2/2017,44,143,"3,33575",P5
1,55,,1,CC,6/2/2017,44,143,"2,98438",P5
1,56,,1,DD,6/2/2017,44,143,"3,29163",P5
1,57,,1,CC,6/2/2017,44,143,"3,1045",P5
1,62,,3,CD,6/2/2017,44,143,"3,99838",P5
1,63,,3,CC,6/2/2017,44,143,"3,45738",P5
1,65,,3,DD,6/2/2017,44,143,"3,86175",P5
1,66,,3,DD,6/2/2017,44,143,"3,25513",P5
1,67,,1,DC,6/2/2017,44,143,"3,38025",P5
1,68,,1,CC,6/2/2017,44,143,"3,40925",P5
1,69,,1,DC,6/2/2017,44,143,"3,12538",P5
1,70,,1,CD,6/2/2017,44,143,"3,168",P5
1,71,,1,CC,6/2/2017,44,143,"2,36613",P5
1,73,,1,DD,6/2/2017,44,143,"2,5455",P5
1,76,,1,DD,6/2/2017,44,143,"3,043",P5
1,77,,1,DD,6/2/2017,44,143,"2,54",P5
1,78,,1,DD,6/2/2017,44,143,"4,10588",P5
1,79,,3,DC,6/2/2017,44,143,"3,43863",P5
1,80,,3,CC,6/2/2017,44,143,"3,322",P5
1,81,,3,DD,6/2/2017,44,143,"2,96575",P5
1,82,,3,DD,6/2/2017,44,143,"3,69488",P5
1,84,,3,CC,6/2/2017,44,143,"2,8385",P5
1,85,,3,CC,6/2/2017,44,143,"3,09238",P5
1,86,,3,CD,6/2/2017,44,143,"3,788",P5
1,88,,3,DC,6/2/2017,44,143,"3,62575",P5
1,90,,3,CC,6/2/2017,44,143,"4,03475",P5
1,92,,3,CD,6/2/2017,44,143,"3,6575",P5
1,96,,1,CC,6/2/2017,44,143,"2,53988",P5
1,97,,1,DC,6/2/2017,44,143,"2,5565",P5
1,98,,1,CD,6/2/2017,44,143,"2,40513",P5
1,99,,1,DD,6/2/2017,44,143,"3,22438",P5
1,100,,1,CD,6/2/2017,44,143,"2,2025",P5
1,102,,1,DC,6/2/2017,44,143,"2,87875",P5
1,105,,3,CC,6/2/2017,44,143,"3,225",P5
1,107,,1,DD,6/2/2017,44,143,"3,94463",P5
1,108,,1,DC,6/2/2017,44,143,"3,22125",P5
1,109,,1,CD,6/2/2017,44,143,"3,87525",P5
1,110,,1,DD,6/2/2017,44,143,"3,3475",P5
1,111,,1,DC,6/2/2017,44,143,"3,3485",P5
1,112,,1,DC,6/2/2017,44,143,"3,9545",P5
1,115,,1,CC,6/2/2017,44,143,"3,37813",P5
1,120,,3,CD,6/2/2017,44,143,"2,95575",P5
2,2,,1,CC,9/15/2017,44,143,"2,51263",P5
2,5,,3,DC,9/15/2017,44,143,"3,40813",P5
2,7,,3,CD,9/15/2017,44,143,"3,7265",P5
2,8,,3,DC,9/15/2017,44,143,"4,56263",P5
2,9,,3,CC,9/15/2017,44,143,"3,51675",P5
2,10,,3,DD,9/15/2017,44,143,"3,59875",P5
2,11,,3,CD,9/15/2017,44,143,"3,3205",P5
2,13,,1,CD,9/15/2017,44,143,"3,11738",P5
2,14,,1,DD,9/15/2017,44,143,"4,16538",P5
2,15,,1,CC,9/15/2017,44,143,"2,32413",P5
2,16,,1,CD,9/15/2017,44,143,"3,48763",P5
2,17,,1,DC,9/15/2017,44,143,"4,21763",P5
2,18,,1,CC,9/15/2017,44,143,"3,42375",P5
2,20,,1,CD,9/15/2017,44,143,"3,05313",P5
2,21,,1,CC,9/15/2017,44,143,"3,24563",P5
2,22,,1,DD,9/15/2017,44,143,"2,95225",P5
2,23,,1,CD,9/15/2017,44,143,"2,78325",P5
2,24,,1,DC,9/15/2017,44,143,"4,05813",P5
2,27,,3,DC,9/15/2017,44,143,"4,56413",P5
2,28,,3,DD,9/15/2017,44,143,"3,70725",P5
2,31,,3,DC,9/15/2017,44,143,"4,00488",P5
2,32,,3,CC,9/15/2017,44,143,"3,091",P5
2,34,,3,DC,9/15/2017,44,143,"3,47188",P5
2,35,,3,CD,9/15/2017,44,143,"3,52913",P5
2,37,,3,CD,9/15/2017,44,143,"2,88313",P5
2,41,,3,DD,9/15/2017,44,143,"3,11963",P5
2,43,,3,CD,9/15/2017,44,143,"2,47813",P5
2,45,,3,CC,9/15/2017,44,143,"3,47263",P5
2,47,,3,CD,9/15/2017,44,143,"3,77113",P5
2,48,,1,CC,9/15/2017,44,143,"3,83",P5
2,49,,1,DC,9/15/2017,44,143,"3,43875",P5
2,50,,1,DD,9/15/2017,44,143,"3,496",P5
2,51,,1,DD,9/15/2017,44,143,"2,48225",P5
2,54,,1,DC,9/15/2017,44,143,"3,161",P5
2,55,,1,CD,9/15/2017,44,143,"1,975",P5
2,56,,1,CD,9/15/2017,44,143,"2,56588",P5
2,58,,3,DC,9/15/2017,44,143,"4,513",P5
2,59,,3,CC,9/15/2017,44,143,"3,88",P5
2,60,,3,CC,9/15/2017,44,143,"3,35813",P5
2,61,,3,CC,9/15/2017,44,143,"3,6845",P5
2,62,,3,DD,9/15/2017,44,143,"4,93013",P5
2,63,,3,CC,9/15/2017,44,143,"4,72663",P5
2,64,,1,DD,9/15/2017,44,143,"2,56613",P5
2,65,,1,CD,9/15/2017,44,143,"3,7515",P5
2,66,,1,DD,9/15/2017,44,143,"3,23238",P5
2,67,,1,CC,9/15/2017,44,143,"2,87763",P5
2,68,,3,DC,9/15/2017,44,143,"3,75225",P5
2,71,,3,CD,9/15/2017,44,143,"4,89263",P5
2,72,,3,DC,9/15/2017,44,143,"3,276",P5
2,73,,3,CD,9/15/2017,44,143,"3,88238",P5
2,76,,1,DC,9/15/2017,44,143,"2,92688",P5
2,77,,1,CD,9/15/2017,44,143,"3,15875",P5
2,79,,1,CD,9/15/2017,44,143,"2,5945",P5
2,81,,1,CC,9/15/2017,44,143,"3,74338",P5
2,82,,1,CC,9/15/2017,44,143,"2,76063",P5
2,85,,1,DD,9/15/2017,44,143,"3,15725",P5
2,86,,1,CD,9/15/2017,44,143,"2,098",P5
2,87,,3,CD,9/15/2017,44,143,"3,40813",P5
2,89,,3,CD,9/15/2017,44,143,"2,57788",P5
2,90,,3,DD,9/15/2017,44,143,"4,38413",P5
2,92,,1,DC,9/15/2017,44,143,"2,52113",P5
2,93,,3,DD,9/15/2017,44,143,"3,64613",P5
2,94,,3,CC,9/15/2017,44,143,"3,55975",P5
2,95,,3,CC,9/15/2017,44,143,"3,70975",P5
2,96,,3,DD,9/15/2017,44,143,"4,18438",P5
2,97,,3,CC,9/15/2017,44,143,"4,15163",P5
2,98,,3,DD,9/15/2017,44,143,"4,19538",P5
2,99,,3,DC,9/15/2017,44,143,"2,70413",P5
2,100,,3,DC,9/15/2017,44,143,"3,22838",P5
2,101,,3,CC,9/15/2017,44,143,"3,54188",P5
2,102,,3,DC,9/15/2017,44,143,"3,61213",P5
2,105,,1,DD,9/15/2017,44,143,"3,2625",P5
2,106,,1,DC,9/15/2017,44,143,"3,41138",P5
2,107,,1,DC,9/15/2017,44,143,"1,8425",P5
2,108,,1,DD,9/15/2017,44,143,"3,3395",P5
2,109,,1,DC,9/15/2017,44,143,"2,83963",P5
2,110,,1,DD,9/15/2017,44,143,"3,17888",P5
2,112,,3,CD,9/15/2017,44,143,"4,34113",P5
2,113,,3,DD,9/15/2017,44,143,"4,095",P5
2,114,,3,DD,9/15/2017,44,143,"3,16375",P5
2,115,,3,CC,9/15/2017,44,143,"2,76663",P5
2,116,,3,CD,9/15/2017,44,143,"4,092",P5
2,117,,3,DC,9/15/2017,44,143,"3,663",P5
2,119,,3,DD,9/15/2017,44,143,"4,26025",P5
2,120,,3,CC,9/15/2017,44,143,"3,727",P5
1,5,1,3,CD,6/3/2017,45,144,"2,94113",P5
1,8,2,3,DD,6/3/2017,45,144,"4,12225",P5
1,10,3,1,CC,6/3/2017,45,144,"3,03888",P5
1,12,4,1,CC,6/3/2017,45,144,"2,74388",P5
1,13,5,1,DD,6/3/2017,45,144,"2,69188",P5
1,15,6,1,DC,6/3/2017,45,144,"3,71988",P5
1,17,7,1,CD,6/3/2017,45,144,"3,6775",P5
1,18,8,1,CD,6/3/2017,45,144,"3,23875",P5
1,19,9,1,DD,6/3/2017,45,144,"4,20963",P5
1,21,10,1,CD,6/3/2017,45,144,"3,97413",P5
1,23,11,1,CD,6/3/2017,45,144,"2,33388",P5
1,24,12,1,DC,6/3/2017,45,144,"2,50513",P5
1,26,13,3,CC,6/3/2017,45,144,"3,5185",P5
1,27,,3,CC,6/3/2017,45,144,"3,88738",P5
1,28,,3,DD,6/3/2017,45,144,"4,5405",P5
1,30,,3,CD,6/3/2017,45,144,"3,61175",P5
1,31,,3,DC,6/3/2017,45,144,"3,404",P5
1,35,,3,CC,6/3/2017,45,144,"2,694",P5
1,37,,3,DC,6/3/2017,45,144,"2,429",P5
1,39,,3,DC,6/3/2017,45,144,"3,40388",P5
1,40,,3,CD,6/3/2017,45,144,"3,82438",P5
1,44,,1,CD,6/3/2017,45,144,"3,1645",P5
1,47,,3,DD,6/3/2017,45,144,"4,47325",P5
1,49,,3,DC,6/3/2017,45,144,"3,8175",P5
1,50,,3,DC,6/3/2017,45,144,"4,19925",P5
1,52,,3,DC,6/3/2017,45,144,"2,35338",P5
1,53,,1,DD,6/3/2017,45,144,"3,33763",P5
1,54,,1,CC,6/3/2017,45,144,"3,026",P5
1,55,,1,CC,6/3/2017,45,144,"3,38063",P5
1,56,,1,DD,6/3/2017,45,144,"3,117",P5
1,57,,1,CC,6/3/2017,45,144,"4,01913",P5
1,62,,3,CD,6/3/2017,45,144,"3,82538",P5
1,63,,3,CC,6/3/2017,45,144,"3,65263",P5
1,65,,3,DD,6/3/2017,45,144,"3,752",P5
1,66,,3,DD,6/3/2017,45,144,"3,32038",P5
1,67,,1,DC,6/3/2017,45,144,"2,95163",P5
1,68,,1,CC,6/3/2017,45,144,"1,58",P5
1,69,,1,DC,6/3/2017,45,144,"2,60225",P5
1,70,,1,CD,6/3/2017,45,144,"3,06975",P5
1,71,,1,CC,6/3/2017,45,144,"2,17413",P5
1,73,,1,DD,6/3/2017,45,144,"3,263",P5
1,76,,1,DD,6/3/2017,45,144,"3,84625",P5
1,77,,1,DD,6/3/2017,45,144,"2,5265",P5
1,78,,1,DD,6/3/2017,45,144,"3,9915",P5
1,79,,3,DC,6/3/2017,45,144,"3,92488",P5
1,80,,3,CC,6/3/2017,45,144,"3,14563",P5
1,81,,3,DD,6/3/2017,45,144,"1,83825",P5
1,82,,3,DD,6/3/2017,45,144,"3,857",P5
1,84,,3,CC,6/3/2017,45,144,"2,80488",P5
1,85,,3,CC,6/3/2017,45,144,"3,7175",P5
1,86,,3,CD,6/3/2017,45,144,"3,53113",P5
1,88,,3,DC,6/3/2017,45,144,"3,69188",P5
1,90,,3,CC,6/3/2017,45,144,"2,4415",P5
1,92,,3,CD,6/3/2017,45,144,"3,78575",P5
1,96,,1,CC,6/3/2017,45,144,"2,38788",P5
1,97,,1,DC,6/3/2017,45,144,"2,815",P5
1,98,,1,CD,6/3/2017,45,144,"2,50113",P5
1,99,,1,DD,6/3/2017,45,144,"3,55163",P5
1,100,,1,CD,6/3/2017,45,144,"2,58988",P5
1,102,,1,DC,6/3/2017,45,144,"2,74675",P5
1,105,,3,CC,6/3/2017,45,144,"3,781",P5
1,107,,1,DD,6/3/2017,45,144,"3,07",P5
1,108,,1,DC,6/3/2017,45,144,"3,79725",P5
1,109,,1,CD,6/3/2017,45,144,"3,68488",P5
1,110,,1,DD,6/3/2017,45,144,"3,89388",P5
1,111,,1,DC,6/3/2017,45,144,"3,86113",P5
1,112,,1,DC,6/3/2017,45,144,"3,45713",P5
1,115,,1,CC,6/3/2017,45,144,"3,2565",P5
1,120,,3,CD,6/3/2017,45,144,"3,5675",P5
2,2,,1,CC,9/16/2017,45,144,"2,82188",P5
2,5,,3,DC,9/16/2017,45,144,"3,40225",P5
2,7,,3,CD,9/16/2017,45,144,"3,47175",P5
2,8,,3,DC,9/16/2017,45,144,"4,14688",P5
2,9,,3,CC,9/16/2017,45,144,"3,9385",P5
2,10,,3,DD,9/16/2017,45,144,"3,52425",P5
2,11,,3,CD,9/16/2017,45,144,"1,373",P5
2,13,,1,CD,9/16/2017,45,144,"3,69888",P5
2,14,,1,DD,9/16/2017,45,144,"3,76575",P5
2,15,,1,CC,9/16/2017,45,144,"2,84838",P5
2,16,,1,CD,9/16/2017,45,144,"2,63463",P5
2,17,,1,DC,9/16/2017,45,144,"2,85175",P5
2,18,,1,CC,9/16/2017,45,144,"3,12738",P5
2,20,,1,CD,9/16/2017,45,144,"3,10313",P5
2,21,,1,CC,9/16/2017,45,144,"2,66038",P5
2,22,,1,DD,9/16/2017,45,144,"3,1985",P5
2,23,,1,CD,9/16/2017,45,144,"2,94063",P5
2,24,,1,DC,9/16/2017,45,144,"3,53763",P5
2,27,,3,DC,9/16/2017,45,144,"4,71625",P5
2,28,,3,DD,9/16/2017,45,144,"4,34838",P5
2,31,,3,DC,9/16/2017,45,144,"3,75975",P5
2,32,,3,CC,9/16/2017,45,144,"1,243",P5
2,34,,3,DC,9/16/2017,45,144,"3,566",P5
2,35,,3,CD,9/16/2017,45,144,"4,46038",P5
2,37,,3,CD,9/16/2017,45,144,"2,86875",P5
2,41,,3,DD,9/16/2017,45,144,"2,969",P5
2,43,,3,CD,9/16/2017,45,144,"3,32838",P5
2,45,,3,CC,9/16/2017,45,144,"2,97713",P5
2,47,,3,CD,9/16/2017,45,144,"3,64475",P5
2,48,,1,CC,9/16/2017,45,144,"2,90088",P5
2,49,,1,DC,9/16/2017,45,144,"2,73675",P5
2,50,,1,DD,9/16/2017,45,144,"2,67125",P5
2,51,,1,DD,9/16/2017,45,144,"1,99063",P5
2,54,,1,DC,9/16/2017,45,144,"3,1525",P5
2,55,,1,CD,9/16/2017,45,144,"2,3045",P5
2,56,,1,CD,9/16/2017,45,144,"2,41425",P5
2,58,,3,DC,9/16/2017,45,144,"3,3355",P5
2,59,,3,CC,9/16/2017,45,144,"2,92663",P5
2,60,,3,CC,9/16/2017,45,144,"3,74863",P5
2,61,,3,CC,9/16/2017,45,144,"1,98588",P5
2,62,,3,DD,9/16/2017,45,144,"3,5955",P5
2,63,,3,CC,9/16/2017,45,144,"4,1005",P5
2,64,,1,DD,9/16/2017,45,144,"3,38638",P5
2,65,,1,CD,9/16/2017,45,144,"2,5815",P5
2,66,,1,DD,9/16/2017,45,144,"1,47763",P5
2,67,,1,CC,9/16/2017,45,144,"3,11063",P5
2,68,,3,DC,9/16/2017,45,144,"2,79625",P5
2,71,,3,CD,9/16/2017,45,144,"2,67863",P5
2,72,,3,DC,9/16/2017,45,144,"4,24025",P5
2,73,,3,CD,9/16/2017,45,144,"2,14625",P5
2,76,,1,DC,9/16/2017,45,144,"1,89925",P5
2,77,,1,CD,9/16/2017,45,144,"3,14238",P5
2,79,,1,CD,9/16/2017,45,144,"2,40525",P5
2,81,,1,CC,9/16/2017,45,144,"2,53413",P5
2,82,,1,CC,9/16/2017,45,144,"1,69425",P5
2,85,,1,DD,9/16/2017,45,144,"4,60025",P5
2,86,,1,CD,9/16/2017,45,144,"2,11513",P5
2,87,,3,CD,9/16/2017,45,144,"4,02088",P5
2,89,,3,CD,9/16/2017,45,144,"3,76638",P5
2,90,,3,DD,9/16/2017,45,144,"4,28513",P5
2,92,,1,DC,9/16/2017,45,144,"2,23525",P5
2,93,,3,DD,9/16/2017,45,144,"5,06188",P5
2,94,,3,CC,9/16/2017,45,144,"2,79988",P5
2,95,,3,CC,9/16/2017,45,144,"3,01275",P5
2,96,,3,DD,9/16/2017,45,144,"2,10063",P5
2,97,,3,CC,9/16/2017,45,144,"2,59538",P5
2,98,,3,DD,9/16/2017,45,144,"3,68625",P5
2,99,,3,DC,9/16/2017,45,144,"4,69575",P5
2,100,,3,DC,9/16/2017,45,144,"3,20325",P5
2,101,,3,CC,9/16/2017,45,144,"4,119",P5
2,102,,3,DC,9/16/2017,45,144,"2,63625",P5
2,105,,1,DD,9/16/2017,45,144,"2,0125",P5
2,106,,1,DC,9/16/2017,45,144,"3,18925",P5
2,107,,1,DC,9/16/2017,45,144,"2,20613",P5
2,108,,1,DD,9/16/2017,45,144,"3,437",P5
2,109,,1,DC,9/16/2017,45,144,"3,06925",P5
2,110,,1,DD,9/16/2017,45,144,"1,854",P5
2,112,,3,CD,9/16/2017,45,144,"3,20438",P5
2,113,,3,DD,9/16/2017,45,144,"3,89613",P5
2,114,,3,DD,9/16/2017,45,144,"3,7995",P5
2,115,,3,CC,9/16/2017,45,144,"2,57563",P5
2,116,,3,CD,9/16/2017,45,144,"3,39425",P5
2,117,,3,DC,9/16/2017,45,144,"3,09938",P5
2,119,,3,DD,9/16/2017,45,144,"3,211",P5
2,120,,3,CC,9/16/2017,45,144,"3,41363",P5
1,5,1,3,CD,6/4/2017,46,145,"2,78425",P5
1,8,2,3,DD,6/4/2017,46,145,"2,54488",P5
1,10,3,1,CC,6/4/2017,46,145,"3,67",P5
1,12,4,1,CC,6/4/2017,46,145,"2,70513",P5
1,13,5,1,DD,6/4/2017,46,145,"2,28138",P5
1,15,6,1,DC,6/4/2017,46,145,"3,00363",P5
1,17,7,1,CD,6/4/2017,46,145,"2,98388",P5
1,18,8,1,CD,6/4/2017,46,145,"3,1245",P5
1,19,9,1,DD,6/4/2017,46,145,"3,41888",P5
1,21,10,1,CD,6/4/2017,46,145,"3,2155",P5
1,23,11,1,CD,6/4/2017,46,145,"2,51788",P5
1,24,12,1,DC,6/4/2017,46,145,"1,3945",P5
1,26,13,3,CC,6/4/2017,46,145,"2,65613",P5
1,27,,3,CC,6/4/2017,46,145,"2,854",P5
1,28,,3,DD,6/4/2017,46,145,"4,49075",P5
1,29,,3,DC,6/4/2017,46,145,"0,3335",P5
1,30,,3,CD,6/4/2017,46,145,"2,77538",P5
1,31,,3,DC,6/4/2017,46,145,"3,18275",P5
1,35,,3,CC,6/4/2017,46,145,"3,72213",P5
1,37,,3,DC,6/4/2017,46,145,"2,07813",P5
1,39,,3,DC,6/4/2017,46,145,"2,79375",P5
1,40,,3,CD,6/4/2017,46,145,"2,65763",P5
1,44,,1,CD,6/4/2017,46,145,"2,54813",P5
1,47,,3,DD,6/4/2017,46,145,"3,079",P5
1,49,,3,DC,6/4/2017,46,145,"3,4395",P5
1,50,,3,DC,6/4/2017,46,145,"3,14488",P5
1,52,,3,DC,6/4/2017,46,145,"2,39388",P5
1,53,,1,DD,6/4/2017,46,145,"2,389",P5
1,54,,1,CC,6/4/2017,46,145,"3,31563",P5
1,55,,1,CC,6/4/2017,46,145,"2,48713",P5
1,56,,1,DD,6/4/2017,46,145,"2,30225",P5
1,57,,1,CC,6/4/2017,46,145,"3,16375",P5
1,62,,3,CD,6/4/2017,46,145,"3,35225",P5
1,63,,3,CC,6/4/2017,46,145,"3,5185",P5
1,65,,3,DD,6/4/2017,46,145,"3,65463",P5
1,66,,3,DD,6/4/2017,46,145,"4,14638",P5
1,67,,1,DC,6/4/2017,46,145,"2,78663",P5
1,68,,1,CC,6/4/2017,46,145,"2,898",P5
1,69,,1,DC,6/4/2017,46,145,"2,93413",P5
1,70,,1,CD,6/4/2017,46,145,"2,59825",P5
1,71,,1,CC,6/4/2017,46,145,"1,92463",P5
1,73,,1,DD,6/4/2017,46,145,"2,36925",P5
1,76,,1,DD,6/4/2017,46,145,"3,06338",P5
1,77,,1,DD,6/4/2017,46,145,"3,15163",P5
